parid,class,saledate,price,saleval
16032200,R,8/25/2011,70000,Master Commissioner Sale
16036300,R,2/28/2013,69776,Master Commissioner Sale
16036601,R,5/9/2012,54000,Master Commissioner Sale
16062250,R,2/11/2014,64000,Master Commissioner Sale
16078299,R,9/19/2011,63335,Master Commissioner Sale
16088600,R,2/15/2011,51370,Master Commissioner Sale
16111600,R,3/7/2012,62000,Master Commissioner Sale
16117200,R,6/24/2013,53334,Master Commissioner Sale
16123100,R,4/23/2014,294000,Master Commissioner Sale
16128050,R,3/11/2014,67000,Master Commissioner Sale
16132800,E,6/12/2013,53334,Master Commissioner Sale
16137500,R,11/13/2012,46667,Master Commissioner Sale
16138900,R,4/13/2012,80000,Master Commissioner Sale
16140400,R,7/19/2012,53434,Master Commissioner Sale
16140400,R,1/28/2013,0,Master Commissioner Sale
16145400,R,6/2/2011,59400,Master Commissioner Sale
16149900,C,11/18/2013,550000,Master Commissioner Sale
16154400,R,1/15/2013,90000,Master Commissioner Sale
16181754,R,7/29/2013,225000,Master Commissioner Sale
16185200,R,7/6/2012,48001,Master Commissioner Sale
16191550,R,10/27/2011,63334,Master Commissioner Sale
16192800,R,12/12/2012,55000,Master Commissioner Sale
16224950,R,6/13/2012,36667,Master Commissioner Sale
16232775,R,6/21/2012,65000,Master Commissioner Sale
16243300,R,6/21/2012,25000,Master Commissioner Sale
16258350,R,6/27/2013,115000,Master Commissioner Sale
16270400,R,3/25/2014,303000,Master Commissioner Sale
16273550,R,4/17/2013,25000,Master Commissioner Sale
16275775,R,12/19/2012,36000,Master Commissioner Sale
16282400,R,9/18/2012,81219,Master Commissioner Sale
16283200,R,5/17/2011,76667,Master Commissioner Sale
16288975,R,1/24/2013,100000,Master Commissioner Sale
16293500,M,4/4/2011,3900000,Master Commissioner Sale
16328700,R,8/14/2013,133106,Master Commissioner Sale
16328900,R,3/13/2012,46767,Master Commissioner Sale
16344300,R,1/10/2012,50000,Master Commissioner Sale
16351501,C,12/30/2013,2336000,Master Commissioner Sale
16352350,R,7/20/2012,65400,Master Commissioner Sale
16354100,R,9/28/2011,0,Master Commissioner Sale
16357700,R,4/14/2011,69452,Master Commissioner Sale
16362925,R,6/18/2012,46667,Master Commissioner Sale
16382500,R,4/30/2014,76000,Master Commissioner Sale
16384000,R,1/4/2011,170000,Master Commissioner Sale
16386200,R,1/28/2013,63335,Master Commissioner Sale
16387900,R,1/30/2014,53434,Master Commissioner Sale
16398800,R,8/3/2011,50000,Master Commissioner Sale
16401800,R,8/12/2013,7900,Master Commissioner Sale
16404200,R,8/26/2013,85000,Master Commissioner Sale
16404925,R,2/22/2013,80000,Master Commissioner Sale
16410200,R,2/3/2011,43334,Master Commissioner Sale
16437200,E,2/27/2012,5300,Master Commissioner Sale
16446100,R,7/20/2012,157000,Master Commissioner Sale
16447600,R,5/3/2012,70000,Master Commissioner Sale
16451700,R,10/30/2013,26668,Master Commissioner Sale
16457625,R,1/24/2011,50000,Master Commissioner Sale
16496100,R,8/22/2012,48767,Master Commissioner Sale
16500050,R,4/17/2013,12001,Master Commissioner Sale
16503100,R,5/30/2012,52200,Master Commissioner Sale
16505000,R,9/24/2013,70000,Master Commissioner Sale
16516900,R,10/23/2013,96000,Master Commissioner Sale
16517600,R,3/8/2013,80000,Master Commissioner Sale
16518950,R,2/11/2014,53434,Master Commissioner Sale
16550760,R,4/25/2013,290000,Master Commissioner Sale
16563225,R,6/7/2011,80100,Master Commissioner Sale
16574400,R,2/11/2014,0,Master Commissioner Sale
16582400,R,9/8/2011,45000,Master Commissioner Sale
16584600,R,10/19/2011,60100,Master Commissioner Sale
16593150,R,3/14/2013,16667,Master Commissioner Sale
16594950,R,2/27/2012,34500,Master Commissioner Sale
16598100,R,12/14/2011,81000,Master Commissioner Sale
16604300,R,1/8/2014,28000,Master Commissioner Sale
16625640,R,4/24/2012,38000,Master Commissioner Sale
16681400,R,9/26/2013,222000,Master Commissioner Sale
16683800,R,6/7/2011,76100,Master Commissioner Sale
16700250,R,4/24/2012,85000,Master Commissioner Sale
16705650,R,12/4/2013,53334,Master Commissioner Sale
16718200,R,1/31/2013,75000,Master Commissioner Sale
16719900,R,3/18/2014,80000,Master Commissioner Sale
16740000,R,1/13/2011,6625000,Master Commissioner Sale
16742900,R,6/15/2012,100000,Master Commissioner Sale
16745600,R,3/4/2011,21500,Master Commissioner Sale
16753400,R,4/25/2012,205000,Master Commissioner Sale
16762200,R,6/13/2011,75500,Master Commissioner Sale
16768200,R,1/12/2012,24000,Master Commissioner Sale
16776174,R,3/25/2011,25000,Master Commissioner Sale
16776197,R,5/14/2013,43334,Master Commissioner Sale
16776198,R,5/20/2013,43334,Master Commissioner Sale
16776201,R,5/14/2013,46667,Master Commissioner Sale
16776210,R,5/14/2013,53334,Master Commissioner Sale
16776211,R,5/20/2013,46667,Master Commissioner Sale
16783001,R,7/29/2011,76000,Master Commissioner Sale
16792800,R,12/15/2011,91000,Master Commissioner Sale
16800200,R,9/18/2012,71000,Master Commissioner Sale
16809700,R,3/7/2012,1000,Master Commissioner Sale
16816950,R,6/14/2012,70000,Master Commissioner Sale
16831350,R,5/31/2011,27000,Master Commissioner Sale
16834900,R,2/18/2014,41862,Master Commissioner Sale
16844400,R,1/4/2012,82371,Master Commissioner Sale
16850950,R,12/13/2013,70000,Master Commissioner Sale
16863300,R,6/22/2011,325000,Master Commissioner Sale
16864750,R,7/5/2012,98000,Master Commissioner Sale
16867240,R,2/27/2013,47000,Master Commissioner Sale
16874425,R,4/23/2014,74000,Master Commissioner Sale
16887100,C,5/24/2011,4400,Master Commissioner Sale
16894500,R,8/22/2011,52100,Master Commissioner Sale
16917325,R,11/13/2012,110000,Master Commissioner Sale
16927600,R,7/11/2011,40100,Master Commissioner Sale
16928600,R,10/4/2013,63334,Master Commissioner Sale
16934100,R,2/15/2012,50001,Master Commissioner Sale
16943800,R,6/12/2013,6667,Master Commissioner Sale
16956350,R,11/28/2011,75000,Master Commissioner Sale
16976000,R,9/9/2013,66667,Master Commissioner Sale
16988850,R,3/13/2013,80000,Master Commissioner Sale
17042000,R,1/3/2011,66668,Master Commissioner Sale
17042005,R,10/24/2012,182000,Master Commissioner Sale
17046800,R,6/18/2012,65000,Master Commissioner Sale
17063550,R,1/10/2013,40000,Master Commissioner Sale
17085500,R,3/7/2011,310000,Master Commissioner Sale
17121100,R,9/25/2012,80405,Master Commissioner Sale
17139400,R,2/15/2011,65000,Master Commissioner Sale
17142900,R,8/17/2011,73434,Master Commissioner Sale
17147824,M,2/3/2014,66667,Master Commissioner Sale
17147965,R,12/19/2012,43334,Master Commissioner Sale
17158700,R,2/25/2011,130000,Master Commissioner Sale
17168010,R,6/10/2013,52100,Master Commissioner Sale
17170975,R,10/30/2012,50000,Master Commissioner Sale
17178050,R,5/30/2012,63000,Master Commissioner Sale
17194400,R,5/27/2014,8100,Master Commissioner Sale
17194800,R,4/17/2013,24100,Master Commissioner Sale
17194900,R,4/17/2013,24100,Master Commissioner Sale
17195312,R,1/24/2013,105000,Master Commissioner Sale
17195381,R,9/19/2012,80001,Master Commissioner Sale
17195387,R,7/9/2012,80001,Master Commissioner Sale
17195577,R,4/17/2013,91000,Master Commissioner Sale
17195579,R,3/13/2014,80000,Master Commissioner Sale
17200800,R,11/21/2011,60100,Master Commissioner Sale
17215900,M,1/31/2013,200000,Master Commissioner Sale
17217000,R,7/14/2011,55000,Master Commissioner Sale
17224852,R,5/13/2014,4000,Master Commissioner Sale
17224853,R,5/14/2014,3000,Master Commissioner Sale
17225000,R,9/24/2012,40001,Master Commissioner Sale
17246950,R,8/29/2013,92000,Master Commissioner Sale
17247075,R,2/3/2014,56767,Master Commissioner Sale
17265400,R,3/18/2014,73000,Master Commissioner Sale
17266100,R,5/2/2011,5400,Master Commissioner Sale
17284000,M,10/19/2011,1500000,Master Commissioner Sale
17289618,R,2/10/2014,150000,Master Commissioner Sale
17289643,R,3/12/2013,64100,Master Commissioner Sale
17289647,R,6/21/2012,30000,Master Commissioner Sale
17289648,R,4/19/2012,30001,Master Commissioner Sale
17289659,R,10/30/2013,51000,Master Commissioner Sale
17289660,R,10/30/2013,51000,Master Commissioner Sale
17289677,R,2/24/2011,0,Master Commissioner Sale
17289690,R,2/3/2014,88000,Master Commissioner Sale
17289708,R,7/11/2011,73000,Master Commissioner Sale
17499249,R,5/31/2012,85000,Master Commissioner Sale
19300620,R,4/12/2011,110000,Master Commissioner Sale
19301190,R,10/16/2012,533334,Master Commissioner Sale
19301390,R,12/10/2013,125000,Master Commissioner Sale
19301560,R,6/4/2012,135000,Master Commissioner Sale
19303270,R,3/27/2012,84100,Master Commissioner Sale
19304020,R,10/10/2013,43334,Master Commissioner Sale
19304040,R,2/20/2012,46700,Master Commissioner Sale
19304980,R,5/7/2014,165000,Master Commissioner Sale
19306360,R,1/2/2013,150000,Master Commissioner Sale
19307550,R,1/3/2013,130000,Master Commissioner Sale
19307820,R,6/11/2012,90000,Master Commissioner Sale
19307920,R,3/7/2011,98100,Master Commissioner Sale
19308190,R,11/20/2013,106500,Master Commissioner Sale
19311360,R,4/3/2013,85000,Master Commissioner Sale
19312350,R,3/8/2012,126000,Master Commissioner Sale
19312770,R,9/12/2012,160000,Master Commissioner Sale
19314190,R,8/25/2011,136200,Master Commissioner Sale
19314700,R,3/1/2011,115000,Master Commissioner Sale
19314840,R,2/24/2014,123000,Master Commissioner Sale
19315000,R,3/21/2014,100000,Master Commissioner Sale
19315380,R,1/2/2013,126000,Master Commissioner Sale
19318130,R,2/2/2011,60000,Master Commissioner Sale
19318200,R,1/10/2012,46700,Master Commissioner Sale
19319090,R,7/28/2011,60000,Master Commissioner Sale
19319330,R,9/20/2012,196000,Master Commissioner Sale
19319810,R,10/18/2011,165000,Master Commissioner Sale
19320300,R,9/16/2011,117100,Master Commissioner Sale
19320500,R,12/19/2012,95000,Master Commissioner Sale
19320690,R,3/31/2011,125000,Master Commissioner Sale
19320880,R,2/4/2011,145000,Master Commissioner Sale
19322200,R,6/20/2012,290000,Master Commissioner Sale
19322330,R,2/6/2012,275000,Master Commissioner Sale
19322890,R,7/6/2012,225000,Master Commissioner Sale
19323190,R,10/3/2012,190000,Master Commissioner Sale
19324440,R,11/21/2011,77000,Master Commissioner Sale
19324500,R,5/12/2011,74000,Master Commissioner Sale
19324560,R,4/2/2012,66668,Master Commissioner Sale
19324710,R,4/3/2013,36667,Master Commissioner Sale
19324740,R,4/3/2013,41334,Master Commissioner Sale
19325320,R,10/17/2012,171000,Master Commissioner Sale
19326010,R,12/11/2012,71000,Master Commissioner Sale
19326020,R,7/16/2012,63334,Master Commissioner Sale
19327160,R,2/18/2014,125000,Master Commissioner Sale
19327230,R,9/24/2013,120000,Master Commissioner Sale
19327340,R,10/18/2012,85000,Master Commissioner Sale
19327830,R,11/18/2013,106000,Master Commissioner Sale
19328810,R,10/16/2012,140000,Master Commissioner Sale
19328920,R,12/19/2011,130000,Master Commissioner Sale
19329410,R,9/12/2011,135000,Master Commissioner Sale
19333590,R,8/16/2012,85000,Master Commissioner Sale
19333760,R,7/12/2012,66700,Master Commissioner Sale
19333830,R,10/28/2011,80000,Master Commissioner Sale
19335000,R,12/30/2013,140000,Master Commissioner Sale
19335250,R,7/23/2012,90000,Master Commissioner Sale
19335790,R,4/26/2011,86000,Master Commissioner Sale
19336500,R,4/3/2013,85000,Master Commissioner Sale
19337170,R,3/29/2012,120000,Master Commissioner Sale
19337320,R,10/10/2013,130000,Master Commissioner Sale
19337380,R,11/4/2011,110100,Master Commissioner Sale
19337460,R,11/28/2011,104000,Master Commissioner Sale
19337470,R,10/18/2012,88000,Master Commissioner Sale
19337590,R,1/15/2013,84000,Master Commissioner Sale
19338210,R,7/28/2011,80000,Master Commissioner Sale
19339300,R,2/21/2013,49434,Master Commissioner Sale
19340620,R,6/12/2013,50767,Master Commissioner Sale
19340880,R,9/24/2012,95000,Master Commissioner Sale
19340990,R,8/7/2012,88000,Master Commissioner Sale
19341390,R,11/25/2013,43334,Master Commissioner Sale
19341440,R,12/28/2012,40000,Master Commissioner Sale
19341750,R,3/1/2011,0,Master Commissioner Sale
19341750,R,4/14/2011,0,Master Commissioner Sale
19341820,R,3/13/2014,150000,Master Commissioner Sale
19343400,R,12/30/2013,120372,Master Commissioner Sale
19343770,R,1/30/2012,95000,Master Commissioner Sale
19343800,R,7/23/2013,43434,Master Commissioner Sale
19344110,R,12/14/2012,85000,Master Commissioner Sale
19344200,R,10/3/2012,70000,Master Commissioner Sale
19344320,R,1/28/2013,73132,Master Commissioner Sale
19344870,R,3/5/2014,90500,Master Commissioner Sale
19346340,C,3/22/2012,82000,Master Commissioner Sale
19346520,F,3/3/2011,505000,Master Commissioner Sale
19347130,R,5/31/2012,155000,Master Commissioner Sale
19347190,R,6/7/2012,145000,Master Commissioner Sale
19348790,R,7/20/2012,71750,Master Commissioner Sale
19348800,R,6/14/2013,70000,Master Commissioner Sale
19348910,R,6/4/2014,60000,Master Commissioner Sale
19960350,R,1/24/2013,95000,Master Commissioner Sale
19960410,R,5/30/2012,100000,Master Commissioner Sale
19961520,R,8/7/2013,160000,Master Commissioner Sale
19962060,R,11/13/2013,105000,Master Commissioner Sale
19962350,R,9/19/2012,125000,Master Commissioner Sale
19962710,R,7/23/2012,174000,Master Commissioner Sale
19963020,R,6/11/2012,76000,Master Commissioner Sale
19963040,R,6/18/2012,75000,Master Commissioner Sale
19963110,R,12/15/2011,144192,Master Commissioner Sale
19963120,R,9/19/2012,143399,Master Commissioner Sale
19963150,R,5/22/2013,160702,Master Commissioner Sale
19963430,R,4/20/2011,86000,Master Commissioner Sale
19965710,R,11/5/2012,95000,Master Commissioner Sale
19965850,R,1/29/2013,85000,Master Commissioner Sale
19966800,R,4/29/2013,197000,Master Commissioner Sale
19967300,R,1/23/2013,135000,Master Commissioner Sale
19967680,R,9/26/2011,150000,Master Commissioner Sale
19967960,R,10/3/2012,80000,Master Commissioner Sale
19968250,R,1/4/2011,120000,Master Commissioner Sale
19968910,R,10/18/2012,164000,Master Commissioner Sale
19969560,R,12/14/2012,110000,Master Commissioner Sale
19969620,F,12/11/2012,352000,Master Commissioner Sale
19970220,R,7/9/2011,97000,Master Commissioner Sale
19970270,R,10/6/2011,99000,Master Commissioner Sale
19973860,R,8/6/2013,115000,Master Commissioner Sale
19976060,R,7/16/2013,114400,Master Commissioner Sale
19976200,R,4/5/2012,90000,Master Commissioner Sale
19976280,R,8/31/2011,83334,Master Commissioner Sale
19976550,R,9/25/2013,125000,Master Commissioner Sale
19976560,R,9/28/2011,135000,Master Commissioner Sale
19976780,R,4/19/2011,150000,Master Commissioner Sale
19977560,R,6/18/2012,115000,Master Commissioner Sale
19979260,R,2/7/2012,97000,Master Commissioner Sale
19981130,R,6/22/2011,75000,Master Commissioner Sale
19981230,R,6/21/2012,89544,Master Commissioner Sale
19981260,R,7/7/2011,80000,Master Commissioner Sale
19981270,R,6/23/2014,91000,Master Commissioner Sale
19981970,R,11/26/2012,74000,Master Commissioner Sale
19982360,R,3/13/2013,120000,Master Commissioner Sale
19982690,C,10/14/2013,1200000,Master Commissioner Sale
19982990,R,3/9/2011,81485,Master Commissioner Sale
19983060,R,7/26/2013,80000,Master Commissioner Sale
19983750,R,1/19/2011,140000,Master Commissioner Sale
19984450,R,12/7/2011,168000,Master Commissioner Sale
19984650,R,8/7/2013,225000,Master Commissioner Sale
19985740,R,1/16/2012,90000,Master Commissioner Sale
19985890,R,11/9/2011,115000,Master Commissioner Sale
19986520,R,7/22/2011,125000,Master Commissioner Sale
19986590,R,6/21/2012,85334,Master Commissioner Sale
19986710,R,10/19/2011,25000,Master Commissioner Sale
19988530,R,2/4/2012,133334,Master Commissioner Sale
19989160,R,10/30/2013,95000,Master Commissioner Sale
19989550,R,4/25/2012,145000,Master Commissioner Sale
19991410,R,9/14/2012,190000,Master Commissioner Sale
19991680,R,10/10/2013,139000,Master Commissioner Sale
19992300,R,10/30/2012,170000,Master Commissioner Sale
19992470,R,3/7/2014,220000,Master Commissioner Sale
19992790,R,8/1/2011,77000,Master Commissioner Sale
19992810,R,5/1/2014,73000,Master Commissioner Sale
19994410,R,2/5/2013,160000,Master Commissioner Sale
19995270,R,9/19/2012,105000,Master Commissioner Sale
19995510,R,11/15/2012,115000,Master Commissioner Sale
19996160,R,6/18/2012,95000,Master Commissioner Sale
19996180,R,1/30/2012,90000,Master Commissioner Sale
19996280,R,11/13/2013,83000,Master Commissioner Sale
19996620,R,7/6/2012,122611,Master Commissioner Sale
19998390,R,2/21/2013,70000,Master Commissioner Sale
19998750,R,1/23/2012,385000,Master Commissioner Sale
19999740,R,7/30/2012,45334,Master Commissioner Sale
19999750,R,7/30/2012,48000,Master Commissioner Sale
19999850,R,2/6/2012,35000,Master Commissioner Sale
19999860,R,2/6/2012,35000,Master Commissioner Sale
20000140,R,5/24/2012,74000,Master Commissioner Sale
20000360,R,6/21/2012,90000,Master Commissioner Sale
20000380,R,6/14/2013,76767,Master Commissioner Sale
20000630,R,5/8/2014,47000,Master Commissioner Sale
20001100,R,3/23/2011,71000,Master Commissioner Sale
20001190,R,4/15/2014,62427,Master Commissioner Sale
20001240,R,3/23/2011,77000,Master Commissioner Sale
20001280,R,1/29/2013,71000,Master Commissioner Sale
20001340,R,7/12/2012,50216,Master Commissioner Sale
20001910,R,9/23/2013,66667,Master Commissioner Sale
20001930,R,8/15/2013,56667,Master Commissioner Sale
20002010,R,5/11/2011,64000,Master Commissioner Sale
20002570,R,7/2/2013,90000,Master Commissioner Sale
20002970,R,9/28/2012,42001,Master Commissioner Sale
20003270,R,4/24/2012,48900,Master Commissioner Sale
20003280,R,10/12/2011,55000,Master Commissioner Sale
20003370,R,8/15/2013,40001,Master Commissioner Sale
20003460,R,12/17/2013,38667,Master Commissioner Sale
20003610,R,5/17/2013,65000,Master Commissioner Sale
20003870,R,7/17/2012,40100,Master Commissioner Sale
20005890,R,4/18/2013,266667,Master Commissioner Sale
20006700,R,5/16/2013,82000,Master Commissioner Sale
20006970,R,10/17/2011,0,Master Commissioner Sale
20007050,R,1/4/2011,60000,Master Commissioner Sale
20007090,R,7/29/2013,53434,Master Commissioner Sale
20007350,R,6/15/2012,320000,Master Commissioner Sale
20007740,R,10/30/2013,66000,Master Commissioner Sale
20007760,R,5/18/2011,63000,Master Commissioner Sale
20008220,R,12/19/2012,76000,Master Commissioner Sale
20008350,R,7/23/2013,76667,Master Commissioner Sale
20008910,R,12/19/2012,68000,Master Commissioner Sale
20009790,R,10/30/2013,73334,Master Commissioner Sale
20010400,R,2/22/2011,90000,Master Commissioner Sale
